genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Tmem63a	-0.341112813409953	4.5690235702239	-2.5889876109877	0.0218675052202756	0.999940267207259	-3.67491852571625
Armcx2	0.160179275602295	6.68947788277525	2.30200947205779	0.0377577228381017	0.999940267207259	-3.67810728309382
Rpl12	-0.167056154631495	6.68052591222636	-2.29959667945812	0.0379292854722615	0.999940267207259	-3.6808647267229
Cirbp	-0.185880782903325	6.30787205205719	-2.31532929103808	0.0368237481602502	0.999940267207259	-3.68469140620242
Vcl	-0.153859884733371	6.57147360932463	-2.29868261269019	0.0379944728923736	0.999940267207259	-3.68691633074227
Tgfb3	0.396582033844349	4.17722128926656	2.69183301640491	0.0179307780495738	0.999940267207259	-3.69927732356556
Sema3d	-0.472978899020855	3.8381017260091	-2.84734145395831	0.0132561566856702	0.999940267207259	-3.70341529771684
C2	-0.400145571374888	3.35658619661534	-3.16188558945445	0.00716452585094056	0.999940267207259	-3.70463241097607
Gjb1	-0.309763744339972	4.01385772396534	-2.74533501119959	0.0161647184283177	0.999940267207259	-3.70791557768011
Gstp1	-0.187883737247864	6.46053412550622	-2.28077179349919	0.0392933617332691	0.999940267207259	-3.709421558024
Lpl	0.2924207582464	6.0066047545419	2.306325471797	0.0374526610966942	0.999940267207259	-3.71263287369962
Sorcs1	-0.235058513006732	5.92310980328844	-2.31235094372726	0.0370306695967631	0.999940267207259	-3.71299521379301
Slc44a1	-0.190223337008067	7.36457196348988	-2.23705225092755	0.0426420007996656	0.999940267207259	-3.71744720529986
Pcdhga7	-0.202873103016919	5.38246678375782	-2.35920497226582	0.0338996517542927	0.999940267207259	-3.72080424957038
Tbcd	-0.146676501771117	6.70289691560241	-2.25712898370798	0.0410721891848875	0.999940267207259	-3.72102165654293
Pcdhga2	-0.276267125515295	4.55697231809569	-2.52086429325218	0.0249226108790155	0.999940267207259	-3.72438752528833
Spg11	-0.145054595938992	6.30987391337245	-2.26764233581012	0.04027201467189	0.999940267207259	-3.72931238693291
RGD1310587	-0.442730945031656	3.9410253866678	-2.7465735354422	0.0161259145815376	0.999940267207259	-3.72934855170205
Wdr91	-0.213382181328273	5.26450876983067	-2.36472033015376	0.0335480803613857	0.999940267207259	-3.72971155447491
Pgm2	-0.190854136935636	4.56732554818408	-2.50297307824549	0.0257907856292132	0.999940267207259	-3.73421774074971
Npas4	-1.46759212262404	3.5686553979347	-3.17389229481187	0.0083738224513504	0.999940267207259	-3.73477986413287
Pls1	-0.293219356994721	4.20424593649651	-2.62086096764704	0.0205655250560201	0.999940267207259	-3.73494425614179
Unc5b	-0.196777138065261	5.78187360033797	-2.29742599747753	0.0380842623599882	0.999940267207259	-3.73712991546906
Csf1	-0.189476243700538	4.78499069884416	-2.4437508824695	0.0288765514682724	0.999940267207259	-3.7372805102389
Fnip2	-0.171499508280338	5.58046755695968	-2.31622326732581	0.036761852857154	0.999940267207259	-3.73764786499686
Dyt1	-0.203026144778919	4.48087993826946	-2.51854633717892	0.0250334840914755	0.999940267207259	-3.74064944226112
RGD1311267	0.255585403928442	3.82440846839507	2.77088810519996	0.0153822925217265	0.999940267207259	-3.74522129073471
