genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Mobp	-0.398917186913863	8.96259636148656	-4.46920924976538	0.000496439652714421	0.0658664063959758	0.0639061186100012
Cldn5	-0.479944143111669	5.41768375914927	-4.46328636436009	0.000502202503515442	0.0658664063959758	0.0615846893717693
Dcun1d1	0.550779673212881	4.55056253373684	4.50942991868957	0.00045906106968819	0.0658664063959758	0.0513854101701421
Stk40	-0.380091197500684	5.64896986969888	-4.4513745240489	0.000514001461329641	0.0658664063959758	0.0491635690871233
Unc5c	0.344679501031085	7.15080303716495	4.44731369818763	0.000518088562648434	0.0658664063959758	0.0456194258999627
Sytl5	0.568424222832225	4.7961940123124	4.48240901780317	0.000483839648975762	0.0658664063959758	0.0433206135718684
Eef2	-0.274495186942827	10.2902796393363	-4.46497974689481	0.000500547895566678	0.0658664063959758	0.0339023665521969
Pdgfb	-0.50793288570537	4.3181358546622	-4.51448263296798	0.000454574354431312	0.0658664063959758	0.0158303483524751
S1pr5	-0.508121369914296	5.51237739902161	-4.42591478108699	0.000540183887077828	0.0658664063959758	0.000667991143243896
Stk11	-0.366528416807355	6.06391032775408	-4.40996594945241	0.000557279218266533	0.0658664063959758	-0.0173742105327674
Ppp2r2c	-0.289686414739553	8.10591180859656	-4.40218759003074	0.000565817188950412	0.0658664063959758	-0.0476171540058123
Tspan13	0.327237114214277	7.7088743250542	4.39920750697636	0.000569123757150456	0.0658664063959758	-0.0479409519841836
Lpl	0.515550296370499	6.11817793053898	4.39198336013685	0.00057722188345168	0.0658664063959758	-0.0490128449051914
Zbtb20	0.306432433195045	8.45811612481521	4.40075773562923	0.000567401225173095	0.0658664063959758	-0.054948578698891
Tmem184b	-0.309191693182058	6.46865647544303	-4.38621098374952	0.000583777514271025	0.0658664063959758	-0.0594656143778742
Supt20	0.384370596290534	6.19058855969924	4.37310874175159	0.000598942518448385	0.0658664063959758	-0.082322433966775
Idi1	0.620470038845214	5.19625704698868	4.38513689320186	0.000585005751367623	0.0658664063959758	-0.0847363929753051
Taf1d	0.58622700869209	5.38993165821963	4.37805749861704	0.000593167721153276	0.0658664063959758	-0.0870144137264877
Rpl27a	-0.34517970431302	7.25021033487081	-4.37337333056689	0.000598632310704667	0.0658664063959758	-0.0893083840527451
Gsn	-0.540859439080581	7.23138827133073	-4.36366513050645	0.000610122966533384	0.0658664063959758	-0.106563984969357
Ssbp1	0.626726760143979	3.30102875041981	4.68903173192303	0.000324330612437537	0.0658664063959758	-0.107341944941713
Paqr4	-0.373202455392232	5.97852227872051	-4.35557200962709	0.000619874751160067	0.0658664063959758	-0.114043725163155
Tuba1a	0.414672487309389	6.62563828021834	4.34331533823327	0.000634948636923297	0.0658664063959758	-0.137278842942021
