genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Cpm	-0.255553436666277	5.42917581539333	-3.17235478999181	0.00615563211309479	0.362406152582465	-2.19910529249392
Mical2	0.180960925756846	8.87743380286393	3.27399003375551	0.00498832763736458	0.346225155252512	-2.2001255889427
Bcl11a	0.208227145165677	6.79748170014614	3.22049029094749	0.00557246743924089	0.358748199638703	-2.21447356443869
Ninj2	-0.602323619152362	2.73280401822852	-3.2872367337196	0.00485333319602683	0.345125916161908	-2.21695687900847
Camk1d	-0.196263349922291	7.74163174454629	-3.24016769839528	0.00535013257670328	0.353603632670439	-2.22259873038297
Etv4	0.50345181043541	3.27658182285289	3.16855540335213	0.00620415129853781	0.362406152582465	-2.22604477603074
Solh	0.183554191056323	6.28578897692203	3.19248105239476	0.00590480131373299	0.362406152582465	-2.2325095886492
Aldh3b1	-0.413257712714358	4.28731567153877	-3.11353001496588	0.00695065878277195	0.376796410252921	-2.2442076244219
Btbd3	-0.179425838830688	7.61462942999577	-3.22565579839407	0.00551323191614277	0.358748199638703	-2.24563307712076
Aif1l	-0.36850484898268	3.91208098231477	-3.11766564232133	0.00689159933650012	0.376796410252921	-2.24673517574762
Cox17	0.269169291456985	4.5323111915615	3.11013263114278	0.00699954862120628	0.376796410252921	-2.25728885065229
Cirbp	-0.189427701219784	6.31665626326305	-3.17897353568343	0.006072002805121	0.362406152582465	-2.25737605210278
C1qtnf5	-0.397340889984168	4.15784730667581	-3.0981465627002	0.00717475520270324	0.381926294715846	-2.27115989627569
Smn1	-0.339567517073116	4.30620435560976	-3.09668858305389	0.00719635978609577	0.381926294715846	-2.27327229615024
Mier2	0.26849645184653	5.57264126862509	3.13889648256069	0.00659611218640879	0.373779690563165	-2.27740074094619
Ldb2	0.303290637888764	5.52150649576465	3.13559164108865	0.00664127320026839	0.374388872636892	-2.27949669334032
Klhl29	0.187636539378849	6.62574703753763	3.17800600061197	0.00608415738674699	0.362406152582465	-2.28423798066338
Gjb1	-0.410352691435746	3.98643493459073	-3.08667130010249	0.00734653957604306	0.384005388402477	-2.2948909966745
Arid4b	-0.519506959381753	2.86994378596751	-3.19519520632712	0.00587175782474483	0.362406152582465	-2.29966983869404
Hyou1	0.175211950304436	7.79301518246336	3.20108139060984	0.005800723492926	0.362406152582465	-2.30204776694698
Pygm	0.269412344933626	6.52334406382087	3.15517467151356	0.00645101026567176	0.36940521942373	-2.32822665027942
Ypel4	0.232883356993283	5.54676477451939	3.10800761336158	0.00703030066924109	0.376796410252921	-2.33250738048491
Dhrsx	0.264037351248284	4.58278860467702	3.06789479459827	0.00763639498532258	0.386437104373533	-2.33401965702466
Lrrtm3	0.291144869566352	5.96414455965989	3.1291620679215	0.00680574263964724	0.376796410252921	-2.33484191406784
Add3	-0.150692163606289	8.008072584017	-3.1855786548249	0.0059896652828425	0.362406152582465	-2.33908036713028
Pcmtd1	-0.207865227262121	7.32527082034253	-3.16799306820831	0.00621136449400208	0.362406152582465	-2.34365977445277
Fa2h	-0.28608657731118	5.42964211871021	-3.08824398014937	0.00732275928401221	0.384005388402477	-2.35410089646821
Zfp385a	0.251376268924595	6.1799559852947	3.12415032526764	0.00679998840963054	0.376796410252921	-2.35436898591109
Sympk	0.217495888930166	7.0931646780003	3.15710197204811	0.00635271211885377	0.365701099752005	-2.35466945054424
Lingo1	0.371025226127403	8.1921314535106	3.29784808910258	0.00684871287971878	0.376796410252921	-2.36481070916568
Hic2	0.362648505320611	4.00446622850069	3.03601761482437	0.00815445270292554	0.40144997922095	-2.37669540991329
