genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Dynlt3	0.560191574953126	7.2611244829936	7.76071037865405	5.50762835803155e-07	0.000152159635190916	6.46242961707741
Zfp280d	0.50297711853222	6.76769634225603	7.75699956545638	5.54316630342648e-07	0.000152159635190916	6.45599628657314
Gprasp1	0.39330869429252	9.25792637224936	7.76991410391315	5.42050804942112e-07	0.000152159635190916	6.45320054816203
Ralgapa1	0.427344987175305	8.71522516951065	7.74469385687993	5.66273890102421e-07	0.000152159635190916	6.41931843328897
Mag	-0.484729723177089	7.97049678904091	-7.73449300684264	5.76389872716923e-07	0.000152159635190916	6.41194288693536
Ube3a	0.554949198449623	7.79953425524181	7.80129919722635	5.89726407549927e-07	0.000152159635190916	6.40423866459976
Tpp2	0.554722487593391	7.01790016433221	7.71031377908525	6.01128523787907e-07	0.000152159635190916	6.37815487071344
Mpp6	0.447597684853339	6.64800384739249	7.70943515253995	6.0204807346545e-07	0.000152159635190916	6.37542871978323
Dbp	-0.586021820655269	6.66531813666402	-7.65471250265402	6.6231297632216e-07	0.000152159635190916	6.28353639881172
Ptn	0.498130568770986	7.66401514970984	7.65533942912159	6.61588013389202e-07	0.000152159635190916	6.28030390849167
Gabra1	0.524574948974314	8.77673239773941	7.73439744458801	6.6093981495605e-07	0.000152159635190916	6.27971358695012
Mbd3	-0.450363900335778	6.02082903271133	-7.65593229359276	6.60903200567472e-07	0.000152159635190916	6.27156313622956
Smarca5	0.58698752781777	7.23028637262763	7.70520996937526	7.16318528879754e-07	0.000152159635190916	6.2215746380626
Ndfip1	0.502100198292116	8.728161522359	7.6180997748609	7.0612195423474e-07	0.000152159635190916	6.20129373304316
Zfp347	0.554684861080895	4.8630852007692	7.69731680428794	6.1488165916454e-07	0.000152159635190916	6.18634643046526
Zdhhc2	0.577873084736019	5.56409655419042	7.6229734982602	7.001199747402e-07	0.000152159635190916	6.18603408330615
Tnrc18	-0.357806233293097	8.11959243726777	-7.60129369179477	7.2723355054482e-07	0.000152159635190916	6.18175506433624
Eif5	0.514819130849548	8.02890917228702	7.57539409260969	7.61066630843118e-07	0.000153340832288391	6.13845275657491
Cul3	0.51937310737252	7.75660114580995	7.53551869641054	8.16401506854629e-07	0.000157600938693775	6.07328167460562
Nap1l5	0.415123296975096	7.43859001170555	7.52662244021482	8.29309622328273e-07	0.000157600938693775	6.06180116580276
Lrif1	0.793725890370196	4.65952355162164	7.6419610505576	6.77239714223462e-07	0.000152159635190916	6.03112050312763
Gpbp1	0.59335222247443	6.94478073791001	7.57322239794316	8.77867269178776e-07	0.000157600938693775	6.02317214958977
Bnip3	0.518960622196478	6.83370422090139	7.50000339409233	8.69219306298024e-07	0.000157600938693775	6.02100214315319
Lrrcc1	0.711138592415107	4.89334140074765	7.58677523838635	7.46001417575302e-07	0.000153141423079609	6.01567087771396
Erbb3	-0.511344075477302	5.71256116003816	-7.50039049105914	8.68624804792287e-07	0.000157600938693775	5.99656226578242
Aatk	-0.36680872138983	8.45222266801109	-7.49718323931199	8.73563309922434e-07	0.000157600938693775	5.99600765632548
Gdi2	0.429401097024487	7.88958321179967	7.4907176372946	8.83608204073554e-07	0.000157600938693775	5.99375918242207
Twistnb	0.742061989824011	4.39248740423799	7.67965261061429	6.34101989716673e-07	0.000152159635190916	5.98872207204198
Dld	0.447323070437051	7.09216793948199	7.47863470817575	9.0270426457617e-07	0.000158410038686915	5.98270152621052
Nap1l1	0.447817565127115	7.52974768802027	7.44753713075638	9.53856335334382e-07	0.000164729475054573	5.92384498363283
Gna11	-0.479232119895218	5.99674451466111	-7.43679845396709	9.72214602784133e-07	0.000165276482473303	5.90362933387805
Serpini1	0.631245171903641	8.13089253369167	7.75734130241852	1.06973663747605e-06	0.000173712456951335	5.86732216020452
Taf9b	0.544850273070661	6.31865455211362	7.4102172955437	1.01925809025249e-06	0.00017060812341457	5.86539490138899
Cnp	-0.408379712480805	8.87876563817268	-7.39597541205154	1.04543380785784e-06	0.000172338179234746	5.81037258293061
Samd4a	-0.507542923100183	5.46164447387405	-7.36863464891016	1.09766688643891e-06	0.000175626701830225	5.75789636318289
Cd24	0.509196496907129	5.92770522474943	7.35220501815398	1.13035646350156e-06	0.000178235917723145	5.75766618732463
Trim23	0.503489508099761	6.81753570510749	7.32074351487536	1.19581724515933e-06	0.000183777972286285	5.71170259172677
Cwf19l2	0.577706703301127	6.08558781710338	7.3149049254627	1.20839371813629e-06	0.000183777972286285	5.6983031387039
Nacc1	-0.437997466348447	6.66414856164208	-7.30858392574432	1.22216478813983e-06	0.000183777972286285	5.69148098650616
Ube2d2	0.514024106455825	6.44121969177612	7.2979678915183	1.24566221728912e-06	0.000183777972286285	5.67335550544401
Lrrtm2	0.491954138980693	6.90176460562093	7.28970774459046	1.26427047928956e-06	0.000183777972286285	5.65685368405461
Ttc14	0.528455948551844	6.60844577165803	7.28411585843882	1.27703194373162e-06	0.000183777972286285	5.64924348154557
Rps6ka3	0.443283213711959	5.76766140153943	7.27014500823574	1.30950526696379e-06	0.000183777972286285	5.61199324629136
Smek2	0.535029771160823	6.76486747605476	7.25966970002324	1.3344172620052e-06	0.000183777972286285	5.6057186721406
Ntng2	-0.48363283107827	5.97985046864298	-7.2604077928199	1.33264589543814e-06	0.000183777972286285	5.60272079859315
Fam133b	0.528654823346722	5.19204551569542	7.26260870760641	1.32737839367424e-06	0.000183777972286285	5.55090194618176
Atp6v1h	0.368358166959627	7.30575283659557	7.21458135437923	1.44741392439584e-06	0.000195501716351815	5.51903608490053
Nbl1	-0.381902321963548	6.25039464910339	-7.20471218658465	1.47345043573978e-06	0.000195501716351815	5.51090500060929
Ralyl	0.566086257130856	5.65308344975207	7.20589862353698	1.47029479121494e-06	0.000195501716351815	5.4963218212359
Hnrnpa2b1	0.324777081160336	8.14309824456097	7.18971795208781	1.51394497403513e-06	0.000197202788480946	5.45942419636613
Zranb2	0.451744164031881	7.8571148084255	7.18648996828891	1.52281330912951e-06	0.000197202788480946	5.45932556065083
Yipf6	0.519770920076584	5.81590553657685	7.17359896817624	1.55877204130159e-06	0.000197202788480946	5.44840406581693
Kcna4	0.410612463172187	6.49417596590392	7.1665166478718	1.57890301387903e-06	0.000197453618287401	5.44446150815523
Arl8b	0.39489106128616	8.51326117524638	7.17778203589585	1.54700769035061e-06	0.000197202788480946	5.43042716293584
Trappc2	0.531160018284713	5.78190392631158	7.15906275361437	1.60038275472354e-06	0.000197865504220365	5.4221354982428
Tcea1	0.607150349948699	6.23958906530802	7.20085494604352	1.64864651542068e-06	0.000199656467999472	5.41165804230115
Fbxo31	-0.434840035237943	6.46024322301818	-7.13057556496428	1.68531763227345e-06	0.000201497316913573	5.38156345250548
Vps35	0.50569211241586	7.81393927159558	7.17051761304887	1.71995652743388e-06	0.000203403554548702	5.35055890447402
Gria2	0.468153944526742	10.4202208981116	7.24762966542527	1.65157004778975e-06	0.000199656467999472	5.33867757476581
Rasa2	0.463056653300616	5.3196621701631	7.1118946101438	1.74355170467953e-06	0.000203976801579712	5.31317846043433
Stau2	0.366149110186686	7.78499313525157	7.10215394826615	1.77474333219626e-06	0.000205196130747177	5.31004571609673
Zc3h15	0.475959963087812	6.69140365534609	7.08929408395966	1.8168153747311e-06	0.000205196130747177	5.30690738159148
Mob4	0.619828786507789	6.3839814389896	7.18434170746716	1.94393489676983e-06	0.000205196130747177	5.26565658473843
Hectd2	0.591087663153029	6.28909133775935	7.10316315565663	1.92897744813975e-06	0.000205196130747177	5.25934424775686
Metrn	-0.759042610169612	5.20006484256862	-7.15144691737512	1.84111483094135e-06	0.000205196130747177	5.25276205957964
Klf6	0.487722957348947	5.90898711682152	7.04912317626192	1.95505240988681e-06	0.000205196130747177	5.23544776801418
Numbl	-0.555516737974229	6.42156759072019	-7.04535431226581	1.96857176585904e-06	0.000205196130747177	5.23169486495087
Eif4a2	0.464218519246526	9.13388804617255	7.09907936522948	1.88348548331389e-06	0.000205196130747177	5.22703302957491
Smarca1	0.51734918453245	5.45013023298925	7.04523689074825	1.96899452995594e-06	0.000205196130747177	5.20942461588746
Klhl21	-0.529884630215705	4.90510035362332	-7.07849102979964	1.85296040054877e-06	0.000205196130747177	5.20190293156258
Cacna2d1	0.375915617290087	8.34430655159663	7.03994956028505	1.98812926253713e-06	0.000205196130747177	5.18614287841208
Tmx4	0.43181656785436	8.48973827824587	7.03692732574344	1.99915347970595e-06	0.000205196130747177	5.17735484649568
Cct8	0.375009832438603	7.35372743880919	7.02291978141985	2.05108571871417e-06	0.000208558996444955	5.17673022874112
Cyp7b1	0.413012646077336	6.26625653750406	7.01203128353347	2.09242291946221e-06	0.000208822294569168	5.17339219527952
Tceal8	0.610808799507663	5.18763576327725	7.03750659360308	1.99703556498408e-06	0.000205196130747177	5.17147385493861
Cbll1	0.493613562967587	5.76357960171332	7.00676362523371	2.11273131197299e-06	0.000208822294569168	5.1579547603179
Hnrpd	0.498003221819323	6.95864129376164	7.00440385688502	2.12189533141081e-06	0.000208822294569168	5.15171966856876
Smc6	0.483318045401385	6.51187160105406	6.99248074978638	2.16883449322757e-06	0.000208822294569168	5.13720609218501
Eif1ax	0.499292739697562	7.37528527791732	6.99927779044501	2.14194488070925e-06	0.000208822294569168	5.13399762894657
Gpm6a	0.523112905386281	10.1025925103741	7.25781832600826	2.19107462627789e-06	0.000209113087139504	5.10309346151197
Usp9x	0.442627704022351	10.0512946357137	7.03478094678074	2.15172871520618e-06	0.000208822294569168	5.07061020210288
Ehmt2	-0.459409538500714	8.04621635241065	-6.95054643947276	2.34268472709382e-06	0.000219727670955006	5.03088947116167
Napg	0.369635666309935	7.87352964182097	6.94570332549217	2.36367684528569e-06	0.00021980174424537	5.02597753753332
Ube2n	0.413690461411426	6.6706933934386	6.92744972717208	2.44457041669368e-06	0.000221019730075733	5.01884938089694
Sox10	-0.425532369954162	6.25873015318725	-6.92447321234446	2.45803192455549e-06	0.000221019730075733	5.01817407704427
Hnrnpa3	0.514575984858187	8.72415653667698	7.0990439433612	2.44272045665194e-06	0.000221019730075733	5.01040173996177
Uba6	0.547079083703917	6.23586252702528	6.91305905325853	2.51037213435735e-06	0.000223709873509629	4.99804037840207
Sv2b	0.350168996653636	9.63522403118233	6.95342422043533	2.33030313141211e-06	0.000219727670955006	4.99471491799904
